source,raw_path,original_path,original_session,v2_session,capture_session,scene_id,v3_filename,v3_path,image_path,label_path,preview_path,image_type,v3_type,target_classes_present,scenario,object_instance_ids,status,laptop_instances,keyboard_instances,cup_instances,sha256,annotation_source,review_status
P01_user,data/raw/P01/S04/P01_S04_MOU_0002.jpg,data/raw/P01/S04/P01_S04_MOU_0002.jpg,S04,S02,S02,curved_wood_desk,P01_S02_NEG_0015.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0015.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0015.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0015.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0015.jpg,NEG,NEG,,basic,mouse_wood_01,included,0,0,0,7ed8f90e36847cd500044f7089045c16f65ae322249de2a172b4f172cb4905af,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S05/P01_S05_NEG_0001.jpg,data/raw/P01/S05/P01_S05_NEG_0001.jpg,S05,S02,S02,curved_wood_desk,P01_S02_NEG_0016.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0016.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0016.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0016.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0016.jpg,NEG,NEG,,negative,,included,0,0,0,e31d42382092398c8b8818db9f1c96ff3d97c3f67dc753eb4f15402d55f15268,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S05/P01_S05_NEG_0002.jpg,data/raw/P01/S05/P01_S05_NEG_0002.jpg,S05,S02,S02,curved_wood_desk,P01_S02_NEG_0017.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0017.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0017.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0017.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0017.jpg,NEG,NEG,,negative,,included,0,0,0,0b0b590feb739a683f15fdded40570b2577ec253a951a13ac7a05b94a9d2b851,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S05/P01_S05_NEG_0003.jpg,data/raw/P01/S05/P01_S05_NEG_0003.jpg,S05,S02,S02,curved_wood_desk,P01_S02_NEG_0018.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0018.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0018.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0018.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0018.jpg,NEG,NEG,,negative,,included,0,0,0,1340e6568e6c52d9a75299a42e97b23333d570608f31e20310e89ba8a065d526,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S05/P01_S05_NEG_0004.jpg,data/raw/P01/S05/P01_S05_NEG_0004.jpg,S05,S02,S02,curved_wood_desk,P01_S02_NEG_0019.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0019.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0019.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0019.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0019.jpg,NEG,NEG,,negative,,included,0,0,0,cb5d1e01fb6a6ab2c4053c49632deb25797b57879c31edf9d13dd313f9b2e65d,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S05/P01_S05_NEG_0005.jpg,data/raw/P01/S05/P01_S05_NEG_0005.jpg,S05,S02,S02,curved_wood_desk,P01_S02_NEG_0020.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0020.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0020.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0020.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0020.jpg,NEG,NEG,,negative,,included,0,0,0,40aaa530c7352c9fcfae505e3daabb6021b9ed17aeabbf9474696040fc21d0ec,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S05/P01_S05_NEG_0006.jpg,data/raw/P01/S05/P01_S05_NEG_0006.jpg,S05,S02,S02,curved_wood_desk,P01_S02_NEG_0021.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0021.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0021.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0021.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0021.jpg,NEG,NEG,,negative,,included,0,0,0,6b90c444950b118f6f276b18a021c2c7004ab850628ec83157e5f99d3911f109,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/070ec69193ffcf6ef778f5053b3ff55a.jpg,data/raw/P01/S06/070ec69193ffcf6ef778f5053b3ff55a.jpg,S06,S03,S03,floor_tile,P01_S03_LAP_0001.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0001.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0001.jpg,data/v3/user/labels/P01/S03/P01_S03_LAP_0001.txt,data/v3/user/previews/P01/S03/P01_S03_LAP_0001.jpg,LAP,LAP,laptop,multi,laptop_lenovo_01;headphones_lenovo_floor_01,included,1,0,0,b08a73c073f8df08b1a84d8ed3714894860b31f3fb5a2562c55f7a766ccdf0f3,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/182866919097fea3596f20d6095cb60f.jpg,data/raw/P01/S06/182866919097fea3596f20d6095cb60f.jpg,S06,S03,S03,floor_tile,P01_S03_LAP_0002.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0002.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0002.jpg,data/v3/user/labels/P01/S03/P01_S03_LAP_0002.txt,data/v3/user/previews/P01/S03/P01_S03_LAP_0002.jpg,LAP,LAP,laptop,multi,laptop_lenovo_01;headphones_lenovo_floor_01,included,1,0,0,066f7dea7f08c49b5aece0a0b06a7282d5455c4a0723806d93b97275eea14502,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/2347c0379a4047b4edd106386320d3cf.jpg,data/raw/P01/S06/2347c0379a4047b4edd106386320d3cf.jpg,S06,S03,S03,floor_tile,P01_S03_LAP_0003.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0003.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0003.jpg,data/v3/user/labels/P01/S03/P01_S03_LAP_0003.txt,data/v3/user/previews/P01/S03/P01_S03_LAP_0003.jpg,LAP,LAP,laptop,basic,laptop_lenovo_01,included,1,0,0,292df0e24aa18263190b568afe77469909d27e32fe7e4744606a0522b1f8e8a6,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/25720402ad40ca28bc072ec1fd5c8acd.jpg,data/raw/P01/S06/25720402ad40ca28bc072ec1fd5c8acd.jpg,S06,S03,S03,floor_tile,P01_S03_LAP_0004.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0004.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0004.jpg,data/v3/user/labels/P01/S03/P01_S03_LAP_0004.txt,data/v3/user/previews/P01/S03/P01_S03_LAP_0004.jpg,LAP,LAP,laptop,basic,laptop_lenovo_01,included,1,0,0,42b95488061bb03263229032be7f2bce9f7095391cea78a96784457121094c61,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/30369bb8428bcc5532ee4084c7f8d5ad.jpg,data/raw/P01/S06/30369bb8428bcc5532ee4084c7f8d5ad.jpg,S06,S03,S03,floor_tile,P01_S03_LAP_0005.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0005.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0005.jpg,data/v3/user/labels/P01/S03/P01_S03_LAP_0005.txt,data/v3/user/previews/P01/S03/P01_S03_LAP_0005.jpg,LAP,LAP,laptop,basic,laptop_lenovo_01,included,1,0,0,0318e72fba824fb357f01e0c074c53172eba949f98576052f57071d72f8fa3ed,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/63e77d00ff7615130df5b6e0c90c7e91.jpg,data/raw/P01/S06/63e77d00ff7615130df5b6e0c90c7e91.jpg,S06,S03,S03,floor_tile,P01_S03_LAP_0006.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0006.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0006.jpg,data/v3/user/labels/P01/S03/P01_S03_LAP_0006.txt,data/v3/user/previews/P01/S03/P01_S03_LAP_0006.jpg,LAP,LAP,laptop,basic,laptop_lenovo_01,included,1,0,0,9c1a00d9d362db0e16487ec64034d83f079db9bee3d7136d4d1b5b669803230b,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/c347d893b6e2351548edad6f2f18bacd.jpg,data/raw/P01/S06/c347d893b6e2351548edad6f2f18bacd.jpg,S06,S03,S03,floor_tile,P01_S03_LAP_0007.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0007.jpg,data/v3/user/images/P01/S03/P01_S03_LAP_0007.jpg,data/v3/user/labels/P01/S03/P01_S03_LAP_0007.txt,data/v3/user/previews/P01/S03/P01_S03_LAP_0007.jpg,LAP,LAP,laptop,basic,laptop_lenovo_01,included,1,0,0,e0c1ec1fa275075fd9bd594ce30d1ca7a471f1ea6da2b1650e0267a3bd1c8c21,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/262caa9c7a97ec0ab3f623c8460ac6e2.jpg,data/raw/P01/S06/262caa9c7a97ec0ab3f623c8460ac6e2.jpg,S06,S03,S03,floor_tile,P01_S03_NEG_0001.jpg,data/v3/user/images/P01/S03/P01_S03_NEG_0001.jpg,data/v3/user/images/P01/S03/P01_S03_NEG_0001.jpg,data/v3/user/labels/P01/S03/P01_S03_NEG_0001.txt,data/v3/user/previews/P01/S03/P01_S03_NEG_0001.jpg,NEG,NEG,,basic,headphones_lenovo_floor_01,included,0,0,0,6db31a9b559f581739428783ddef2a49cdd46c34dd57f3369db73bf50ee40bb6,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/0c4091061b3f911528c74ee8a0a13813.jpg,data/raw/P01/S06/0c4091061b3f911528c74ee8a0a13813.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0001.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0001.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0001.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0001.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0001.jpg,CUP,CUP,cup,multi,cup_simpsons_01;headphones_simpsons_01,included,0,0,1,3800932303b81d78ac45f63e94090d0d9963e21a283d8e09facf777ce5ed462f,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/15c1d618223cab16abf21d30acedcfb7.jpg,data/raw/P01/S06/15c1d618223cab16abf21d30acedcfb7.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0002.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0002.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0002.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0002.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0002.jpg,CUP,CUP,cup,basic,cup_simpsons_01,included,0,0,1,5b49d6b8a0d0a25724aa23f5da3afb1bfdc16eaa040d1cafa1e2a1a9e4638f08,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/2abf39d30f1fd9e7332fbaf3fb7e0293.jpg,data/raw/P01/S06/2abf39d30f1fd9e7332fbaf3fb7e0293.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0003.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0003.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0003.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0003.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0003.jpg,CUP,CUP,cup,multi,cup_simpsons_01;headphones_simpsons_01,included,0,0,2,6ebf29b89d070ddce12365be882e8f0bf219e98a7eb4afd2be03110c47adea59,V2_geometry_reverified_under_V3_ontology,final_QA_cup_miss_corrected
P01_user,data/raw/P01/S06/458679203d547b54a2408788f64fa32c.jpg,data/raw/P01/S06/458679203d547b54a2408788f64fa32c.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0004.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0004.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0004.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0004.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0004.jpg,CUP,CUP,cup,multi,cup_simpsons_01;headphones_simpsons_01,included,0,0,1,fe0d57d3d19987a4772288f6e0eb339bb41744cd9ab0627db45ffb66143bc024,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/4b52f9b2d3bbf260db733263069e2bd5.jpg,data/raw/P01/S06/4b52f9b2d3bbf260db733263069e2bd5.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0005.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0005.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0005.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0005.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0005.jpg,CUP,CUP,cup,basic,cup_simpsons_01,included,0,0,2,e68cf20fc5270d1bab4b339e1381f1332d88f454076a57794bbbed37aef2b37e,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/55a64229d4b70b14eaeaae8418ef43c8.jpg,data/raw/P01/S06/55a64229d4b70b14eaeaae8418ef43c8.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0006.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0006.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0006.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0006.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0006.jpg,CUP,CUP,cup,basic,cup_simpsons_01,included,0,0,1,ce046292ca558f53d414e654d9944efb851fa118574d61ab06c48cc63a37bd48,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/a741c501622cc8725b1a691b54bd7a46.jpg,data/raw/P01/S06/a741c501622cc8725b1a691b54bd7a46.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0007.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0007.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0007.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0007.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0007.jpg,CUP,CUP,cup,multi,cup_simpsons_01;headphones_simpsons_01,included,0,0,2,cd9aebd0cb9abfcbd3761400bae6c66b11dfd90aee1c81b0ca29bf7df2ecafa9,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/e7da96fd1d60bb638400c8ba11332895.jpg,data/raw/P01/S06/e7da96fd1d60bb638400c8ba11332895.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0008.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0008.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0008.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0008.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0008.jpg,CUP,CUP,cup,multi,cup_simpsons_01;headphones_simpsons_01,included,0,0,1,41e95a0b45e6bbe518d2615335ca51d69ab42f5f2c6e082708406be01f4cd2cf,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/f3d6f5085991a685e1ba6dc5be6e36c9.jpg,data/raw/P01/S06/f3d6f5085991a685e1ba6dc5be6e36c9.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0009.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0009.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0009.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0009.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0009.jpg,CUP,CUP,cup,basic,cup_simpsons_01,included,0,0,2,3b349e9bb3ce75712ec49252d0ad3b65c8302a6b443ecbe18df4419f3749dfd2,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/fec971af1db779aed9628e268518e38d.jpg,data/raw/P01/S06/fec971af1db779aed9628e268518e38d.jpg,S06,S04,S04,simpsons_desk,P01_S04_CUP_0010.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0010.jpg,data/v3/user/images/P01/S04/P01_S04_CUP_0010.jpg,data/v3/user/labels/P01/S04/P01_S04_CUP_0010.txt,data/v3/user/previews/P01/S04/P01_S04_CUP_0010.jpg,CUP,CUP,cup,multi,cup_simpsons_01;headphones_simpsons_01,included,0,0,1,ce1ee8dfd91f243d1e54f0ff190f6d1920b6b8c02be95cc3cd464d0d7d616996,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/dae5116440b5495b96b577e4364c1f0b.jpg,data/raw/P01/S06/dae5116440b5495b96b577e4364c1f0b.jpg,S06,S04,S04,simpsons_desk,P01_S04_KEY_0001.jpg,data/v3/user/images/P01/S04/P01_S04_KEY_0001.jpg,data/v3/user/images/P01/S04/P01_S04_KEY_0001.jpg,data/v3/user/labels/P01/S04/P01_S04_KEY_0001.txt,data/v3/user/previews/P01/S04/P01_S04_KEY_0001.jpg,KEY,KEY,keyboard,basic,keyboard_simpsons_01,included,0,1,0,cca0aef5fe47a3a3700b90a990bd1fdc617d8befe23c8fcda0e3551c230dafe6,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/07a4fcdb46ba0f699f835d4c362f798f.jpg,data/raw/P01/S06/07a4fcdb46ba0f699f835d4c362f798f.jpg,S06,S04,S04,simpsons_desk,P01_S04_MIX_0001.jpg,data/v3/user/images/P01/S04/P01_S04_MIX_0001.jpg,data/v3/user/images/P01/S04/P01_S04_MIX_0001.jpg,data/v3/user/labels/P01/S04/P01_S04_MIX_0001.txt,data/v3/user/previews/P01/S04/P01_S04_MIX_0001.jpg,MIX,MIX,keyboard;cup,multi,keyboard_simpsons_01;cup_simpsons_01;headphones_simpsons_01,included,0,1,1,652bbe836ac4a46680b970327c5bc64ee2cbf67a5708fa949ac06403d665fea1,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/3736b8184c4e5ae86a53c08df1eb5b40.jpg,data/raw/P01/S06/3736b8184c4e5ae86a53c08df1eb5b40.jpg,S06,S04,S04,simpsons_desk,P01_S04_NEG_0001.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0001.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0001.jpg,data/v3/user/labels/P01/S04/P01_S04_NEG_0001.txt,data/v3/user/previews/P01/S04/P01_S04_NEG_0001.jpg,NEG,NEG,,basic,mouse_simpsons_01,included,0,0,0,1aa294a5372a2f349b0b74c8db688af04d1358f30ce62050df45abffc77ed68f,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/8d3289b47cfd62eb6f250d551ae709c9.jpg,data/raw/P01/S06/8d3289b47cfd62eb6f250d551ae709c9.jpg,S06,S04,S04,simpsons_desk,P01_S04_NEG_0002.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0002.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0002.jpg,data/v3/user/labels/P01/S04/P01_S04_NEG_0002.txt,data/v3/user/previews/P01/S04/P01_S04_NEG_0002.jpg,NEG,NEG,,basic,headphones_simpsons_01,included,0,0,0,dd7eeb6d2ff80217b5da6cc338499c9cc703644fbfcaf1629c98d5c895374391,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/9a1f8e1aa6cc90036fd74b8500ca3b38.jpg,data/raw/P01/S06/9a1f8e1aa6cc90036fd74b8500ca3b38.jpg,S06,S04,S04,simpsons_desk,P01_S04_NEG_0003.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0003.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0003.jpg,data/v3/user/labels/P01/S04/P01_S04_NEG_0003.txt,data/v3/user/previews/P01/S04/P01_S04_NEG_0003.jpg,NEG,NEG,,basic,headphones_simpsons_01,included,0,0,0,8bf691c17b8f86c9103ce49d8c6b2374cf7a5999e60cbba6c8b98c3901fe69cc,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/a458f532fd147800cde7936bdab6d914.jpg,data/raw/P01/S06/a458f532fd147800cde7936bdab6d914.jpg,S06,S04,S04,simpsons_desk,P01_S04_NEG_0004.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0004.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0004.jpg,data/v3/user/labels/P01/S04/P01_S04_NEG_0004.txt,data/v3/user/previews/P01/S04/P01_S04_NEG_0004.jpg,NEG,NEG,,basic,headphones_simpsons_01,included,0,0,0,84139aab3c061bff9b59ec41c1842a517d122ea3b90093ecb10d0fcd232b398c,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/b150b341062f4d1cce7a9e6a6d6d14ac.jpg,data/raw/P01/S06/b150b341062f4d1cce7a9e6a6d6d14ac.jpg,S06,S04,S04,simpsons_desk,P01_S04_NEG_0005.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0005.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0005.jpg,data/v3/user/labels/P01/S04/P01_S04_NEG_0005.txt,data/v3/user/previews/P01/S04/P01_S04_NEG_0005.jpg,NEG,NEG,,basic,headphones_simpsons_01,included,0,0,0,d5d23d4612da521f5000161a736dbe556050f3df9606af27dd89f988bc4aca23,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/cfeca885a8620a3819ac7cf516f376f2.jpg,data/raw/P01/S06/cfeca885a8620a3819ac7cf516f376f2.jpg,S06,S04,S04,simpsons_desk,P01_S04_NEG_0006.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0006.jpg,data/v3/user/images/P01/S04/P01_S04_NEG_0006.jpg,data/v3/user/labels/P01/S04/P01_S04_NEG_0006.txt,data/v3/user/previews/P01/S04/P01_S04_NEG_0006.jpg,NEG,NEG,,basic,mouse_simpsons_01,included,0,0,0,648c1a2938156f6c4e5f160637f1f3c5900c88748b70d9d1d588f82dfe0ec571,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/e6fa3360513e8b78544b1c302d74edef.jpg,data/raw/P01/S06/e6fa3360513e8b78544b1c302d74edef.jpg,S06,S05,S05,doll_desk,P01_S05_LAP_0001.jpg,data/v3/user/images/P01/S05/P01_S05_LAP_0001.jpg,data/v3/user/images/P01/S05/P01_S05_LAP_0001.jpg,data/v3/user/labels/P01/S05/P01_S05_LAP_0001.txt,data/v3/user/previews/P01/S05/P01_S05_LAP_0001.jpg,LAP,LAP,laptop,basic,laptop_doll_01,included,1,0,0,6f9b6bb35e8d8ea43146b727eaa1574f7f1a7a3863f8c5eab9764174caf0c764,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/1c13548f0cf6b47b964126751e53105f.jpg,data/raw/P01/S06/1c13548f0cf6b47b964126751e53105f.jpg,S06,S05,S05,doll_desk,P01_S05_MIX_0001.jpg,data/v3/user/images/P01/S05/P01_S05_MIX_0001.jpg,data/v3/user/images/P01/S05/P01_S05_MIX_0001.jpg,data/v3/user/labels/P01/S05/P01_S05_MIX_0001.txt,data/v3/user/previews/P01/S05/P01_S05_MIX_0001.jpg,MIX,MIX,laptop;cup,multi,laptop_doll_01;cup_doll_01,included,1,0,1,f2873910660be01b29d677cbe992775517abddc6bbc9530eb5f9cac392d6f1bd,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/1c8abf840dc70b2b3687bde1ceb38f23.jpg,data/raw/P01/S06/1c8abf840dc70b2b3687bde1ceb38f23.jpg,S06,S05,S05,doll_desk,P01_S05_MIX_0002.jpg,data/v3/user/images/P01/S05/P01_S05_MIX_0002.jpg,data/v3/user/images/P01/S05/P01_S05_MIX_0002.jpg,data/v3/user/labels/P01/S05/P01_S05_MIX_0002.txt,data/v3/user/previews/P01/S05/P01_S05_MIX_0002.jpg,MIX,MIX,laptop;cup,multi,mouse_doll_01;laptop_doll_01;cup_doll_01,included,1,0,1,b1c8ccd36cd263f8ebd12ed77f842d1813456cc4e58c235c32051bf4df9ca996,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/1e0600e7c44ad48876c05e9125ad2520.jpg,data/raw/P01/S06/1e0600e7c44ad48876c05e9125ad2520.jpg,S06,S05,S05,doll_desk,P01_S05_MIX_0003.jpg,data/v3/user/images/P01/S05/P01_S05_MIX_0003.jpg,data/v3/user/images/P01/S05/P01_S05_MIX_0003.jpg,data/v3/user/labels/P01/S05/P01_S05_MIX_0003.txt,data/v3/user/previews/P01/S05/P01_S05_MIX_0003.jpg,MIX,MIX,laptop;cup,multi,mouse_doll_01;laptop_doll_01;cup_doll_01,included,1,0,1,2d4e0f1170be6648ba7876ba5a9835d370d69f6f34153e56785480599224d60c,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/6003090d371cf667f7fd64bc5910d414.jpg,data/raw/P01/S06/6003090d371cf667f7fd64bc5910d414.jpg,S06,S05,S05,doll_desk,P01_S05_MIX_0004.jpg,data/v3/user/images/P01/S05/P01_S05_MIX_0004.jpg,data/v3/user/images/P01/S05/P01_S05_MIX_0004.jpg,data/v3/user/labels/P01/S05/P01_S05_MIX_0004.txt,data/v3/user/previews/P01/S05/P01_S05_MIX_0004.jpg,MIX,MIX,laptop;cup,multi,mouse_doll_01;laptop_doll_01;cup_doll_01,included,1,0,1,1397d2b66782e5bc1149cf6452137339d2fa30b3679d4461323d11e15a5d9f93,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P02_user,data/raw/P02/063edffc766c9c88e3e6052307d47ee8.jpg,data/raw/P02/063edffc766c9c88e3e6052307d47ee8.jpg,unassigned,,S02,wood_desk_bookshelf,P02_S02_NEG_0001.jpg,data/v3/user/images/P02/S02/P02_S02_NEG_0001.jpg,data/v3/user/images/P02/S02/P02_S02_NEG_0001.jpg,data/v3/user/labels/P02/S02/P02_S02_NEG_0001.txt,data/v3/user/previews/P02/S02/P02_S02_NEG_0001.jpg,NEG,NEG,,hard_negative,,included,0,0,0,6cc5164bcaab04bc81d15a6225e4aadc6be344d7d6117cc2afe668461cc8fb81,manual_visual_P02_from_scratch,second_visual_review_approved
P02_user,data/raw/P02/06828ef342c72bd8cc1594e18971dc07.jpg,data/raw/P02/06828ef342c72bd8cc1594e18971dc07.jpg,unassigned,,S01,light_lab_desk,P02_S01_LAP_0001.jpg,data/v3/user/images/P02/S01/P02_S01_LAP_0001.jpg,data/v3/user/images/P02/S01/P02_S01_LAP_0001.jpg,data/v3/user/labels/P02/S01/P02_S01_LAP_0001.txt,data/v3/user/previews/P02/S01/P02_S01_LAP_0001.jpg,LAP,LAP,laptop,basic,p02_laptop_macbook_01,included,1,0,0,42a2b548ce8d430a14f7db8ffcb2a14ab9a39623a9a2c42d554405e39f559eda,manual_visual_P02_from_scratch,second_visual_review_approved
